Code,Name,Type,DrainArea,SubBasin,City,State,Responsib,Operator,Latitude,Longitude,Altitude,River,StartDate,EndDate,Status,Origem,IsStudy
27380120,RIO PIRANHAS - DOIS IRMÃOS,1,,27,DOIS IRMÃOS DO TOCA,TOCANTINS,SEMARH-TO,SEMARH-TO,-9.1517,-49.3931,,RIO PIRANHAS,2024-11-01,,Ativo,RHN,0
27380750,RIO PIRANHAS - ARAGUACEMA,1,,27,ARAGUACEMA,TOCANTINS,SEMARH-TO,SEMARH-TO,-8.81,-49.4239,,RIO PIRANHAS,,,Ativo,RHN,0
27400000,RIO BANANAL - GOIANORTE,1,,27,GOIANORTE,TOCANTINS,SEMARH-TO,SEMARH-TO,-8.7481,-48.9081,,RIO BANANAL,2024-11-01,,Ativo,RHN,0
27500000,CONCEIÇÃO DO ARAGUAIA,1,332000.0,27,CONCEIÇÃO DO ARAGUA,PARÁ,ANA,SGB-CPRM,-8.2694,-49.2594,141.9,RIO ARAGUAIA,1969-10-01,,Ativo,RHN,0
27530000,BERNARDO SAYÃO,1,1790.0,27,BERNARDO SAYÃO,TOCANTINS,SEMARH-TO,SEMARH-TO,-7.8758,-48.8775,167.0,RIO DAS CUNHÃS,2000-05-01,,Ativo,RHN,0
27550000,ARAPOEMA,1,1150.0,27,ARAPOEMA,TOCANTINS,ANA,SEMARH-TO,-7.6136,-49.0453,167.0,RIO JENIPAPO,1985-05-01,,Ativo,RHN,0
27600010,PONTE RIO BARREIRAS,1,,27,COUTO DE MAGALHÃES,TOCANTINS,SEMARH-TO,SEMARH-TO,-8.2831,-49.1406,,RIO DAS BARREIRAS,2023-10-01,,Ativo,RHN,0
28150040,MURICILÂNDIA,1,1580.0,28,MURICILÂNDIA,TOCANTINS,SEMARH-TO,SEMARH-TO,-7.145,-48.6136,,RIO MURICIZAL,2023-12-01,,Ativo,RHN,0
28179970,RIO LONTRA MONTANTE DE ARAGUAINA,1,,28,ARAGUAÍNA,TOCANTINS,SEMARH-TO,SEMARH-TO,-7.2708,-48.1606,,RIBEIRÃO  LONTRA,,,Ativo,RHN,0
28200000,PONTE RIO LONTRA,1,1330.0,28,ARAGUAÍNA,TOCANTINS,ANA,SEMARH-TO,-7.2075,-48.2958,194.0,RIBEIRÃO  LONTRA,2000-04-01,2019-11-01,Ativo,RHN,0
28280000,ARAGUANÃ,1,3797.0,28,ARAGUANÃ,TOCANTINS,SEMARH-TO,SEMARH-TO,-6.56557,-48.6355,,RIBEIRÃO  LONTRA,2014-09-01,,Ativo,RHN,0
28300000,XAMBIOÁ,1,377000.0,28,XAMBIOÁ,TOCANTINS,ANA,SGB-CPRM,-6.4097,-48.5422,118.0,RIO ARAGUAIA,1969-08-01,,Ativo,RHN,0
28318000,RIO CORDA - RIACHINHO,1,,28,RIACHINHO,TOCANTINS,SEMARH-TO,SEMARH-TO,-6.5178,-48.1514,,RIO CORDA,2018-07-01,,Ativo,RHN,0
28321000,RIO CORDA - XAMBIOÁ,1,3510.0,28,XAMBIOÁ,TOCANTINS,SEMARH-TO,SEMARH-TO,-6.3567,-48.3519,,RIO CORDA,,,Ativo,RHN,0
28840009,RIO PIRANHAS - SÃO BENTO DO TOCANTINS,1,,28,SÃO BENTO DO TOCANT,TOCANTINS,SEMARH-TO,SEMARH-TO,-6.0442,-48.1983,,RIO PIRANHAS,2024-11-01,,Ativo,RHN,0
28844995,RIO SÃO MARTINHO,1,,28,ARAGUATINS,TOCANTINS,SEMARH-TO,SEMARH-TO,-5.78905,-48.1781,,RIO SÃO MARTINHO,2024-10-01,,Ativo,RHN,0
28850000,ARAGUATINS,1,388000.0,28,ARAGUATINS,TOCANTINS,ANA,SGB-CPRM,-5.6514,-48.1325,98.0,RIO ARAGUAIA,1974-08-01,,Ativo,RHN,0
29050000,MARABÁ,1,703000.0,29,MARABÁ,PARÁ,ANA,SGB-CPRM,-5.3386,-49.1244,69.77,RIO TOCANTINS,1971-10-01,,Ativo,RHN,0
29063500,FAZENDA ABADIA,1,,29,MARABÁ,PARÁ,VALE-ITV,VALE-ITV,-5.5775,-49.5472,134.0,RIO ITACAIÚNAS,2014-12-01,,Ativo,RHN,0
29070100,PARAUAPEBAS,1,6850.0,29,PARAUAPEBAS,PARÁ,ANA,SGB-CPRM,-6.0914,-49.9044,,RIO PARAUAPEBAS,2008-09-01,,Ativo,RHN,0
29071100,ELDORADO,1,,29,ELDORADO DOS CARAJÁ,PARÁ,VALE-ITV,VALE-ITV,-6.0908,-49.3594,127.0,RIO VERMELHO,2014-12-01,,Manutenção,RHN,0
29100000,FAZENDA ALEGRIA,1,37500.0,29,MARABÁ,PARÁ,ANA,SGB-CPRM,-5.4867,-49.2214,,RIO ITACAIÚNAS,1969-07-01,,Ativo,RHN,0
29200000,ITUPIRANGA,1,746000.0,29,ITUPIRANGA,PARÁ,ANA,SGB-CPRM,-5.1281,-49.3242,65.6,RIO TOCANTINS,1969-07-01,,Ativo,RHN,0
30050000,ESTIRÃO DO CRICOU,1,22200.0,30,OIAPOQUE,AMAPÁ,ANA,SGB-CPRM,3.7217,-51.9308,,RIO OIAPOQUE,1982-12-01,2013-12-01,Ativo,RHN,0
30055000,PONTE CASSIPORE,1,3330.0,30,OIAPOQUE,AMAPÁ,ANA,SGB-CPRM,2.9567,-51.4219,,RIO CACIPÓRE,1997-06-01,,Ativo,RHN,0
30072150,CALÇOENE,1,2635.0,30,CALÇOENE,AMAPÁ,ANA,SGB-CPRM,2.4942,-50.9533,,RIO CALÇOENE,2022-10-01,,Ativo,RHN,0
30075000,TARTARUGAL GRANDE,1,1810.0,30,TARTARUGALZINHO,AMAPÁ,ANA,SGB-CPRM,1.3978,-50.925,,RIO TARTARUGAL GRANDE,1997-03-01,,Ativo,RHN,0
30080000,CAPIVARA,1,10600.0,30,PORTO GRANDE,AMAPÁ,ANA,SGB-CPRM,0.9861,-51.7064,,RIO ARAGUARI,1981-03-01,,Ativo,RHN,0
30300000,SERRA DO NAVIO,1,10800.0,30,SERRA DO NAVIO,AMAPÁ,ANA,SGB-CPRM,0.9006,-52.0156,,RIO AMAPARI,1972-06-01,,Ativo,RHN,0
31645000,CAPTAÇÃO D'ÁGUA DA COSANPA,1,49400.0,31,BELÉM,PARÁ,ANA,SGB-CPRM,-1.455,-48.4017,,RIO GUAMÁ,,,Ativo,RHN,0
31680000,FAZENDA MARINGA,1,25900.0,31,TOMÉ-AÇU,PARÁ,ANA,SGB-CPRM,-3.1372,-48.0847,,RIO CAPIM,1982-10-01,,Ativo,RHN,0
31700000,BADAJÓS,1,32200.0,31,SÃO DOMINGOS DO CAP,PARÁ,ANA,SGB-CPRM,-2.5128,-47.7681,,RIO CAPIM,1969-10-01,,Ativo,RHN,0
32540000,FAZENDA RURAL ZEBU,1,16300.0,32,PARAGOMINAS,PARÁ,ANA,SGB-CPRM,-3.3197,-46.8456,,RIO GURUPI,1980-12-01,,Ativo,RHN,0
32550000,CAFEZAL,1,4690.0,32,PARAGOMINAS,PARÁ,ANA,SGB-CPRM,-2.7717,-46.8028,,RIO URAIM,1985-01-01,,Ativo,RHN,0
32620000,ALTO BONITO,1,32900.0,32,VISEU,PARÁ,ANA,SGB-CPRM,-1.8006,-46.3161,,RIO GURUPI,1974-04-01,,Ativo,RHN,0
33250000,BARRA DO CORDA,1,13200.0,33,BARRA DO CORDA,MARANHÃO,ANA,SGB-CPRM,-5.5006,-45.2436,71.0,RIO MEARIM,1963-06-01,,Ativo,RHN,0
33260010,SANTA VITÓRIA,1,15400.0,33,BARRA DO CORDA,MARANHÃO,SEMA-MA,SEMA-MA,-5.1019,-44.9614,60.0,RIO MEARIM,,,Ativo,RHN,0
33273010,JOSELÂNDIA,1,,33,JOSELÂNDIA,MARANHÃO,SEMA-MA,SEMA-MA,-4.9258,-44.6181,,RIO DAS FLORES,,,Ativo,RHN,0
33281000,PEDREIRAS II,1,24000.0,33,PEDREIRAS,MARANHÃO,ANA,SGB-CPRM,-4.57,-44.6106,22.0,RIO MEARIM,1978-02-01,,Ativo,RHN,0
33286000,SÃO LUIZ GONZAGA,1,25200.0,33,SÃO LUÍS GONZAGA DO,MARANHÃO,ANA,SGB-CPRM,-4.37,-44.6758,18.0,RIO MEARIM,1989-08-01,,Ativo,RHN,0
33290000,BACABAL,1,25500.0,33,BACABAL,MARANHÃO,ANA,SGB-CPRM,-4.2194,-44.7653,9.0,RIO MEARIM,1975-09-01,,Ativo,RHN,0
33321000,GRAJAU II,1,4510.0,33,GRAJAU,MARANHÃO,ANA,SGB-CPRM,-5.8222,-46.1422,148.0,RIO GRAJAÚ,1978-07-01,,Ativo,RHN,0
33380010,ARATOÍ GRANDE,1,20300.0,33,BELA VISTA DO MARAN,MARANHÃO,SEMA-MA,SEMA-MA,-3.7722,-45.2181,,RIO GRAJAÚ,,,Ativo,RHN,0
33420000,MIRADOR,1,6060.0,33,MIRADOR,MARANHÃO,ANA,SGB-CPRM,-6.3708,-44.3603,174.0,RIO ITAPECURU,1968-01-01,,Ativo,RHN,0
33480000,COLINAS,1,15000.0,33,COLINAS,MARANHÃO,ANA,SGB-CPRM,-6.0208,-44.2486,122.0,RIO ITAPECURU,1968-06-01,,Ativo,RHN,0
33530000,MONTEVIDÉU,1,27300.0,33,GOVERNADOR EUGENIO,MARANHÃO,ANA,SGB-CPRM,-5.3372,-43.8844,93.0,RIO ITAPECURU,1975-01-01,,Ativo,RHN,0
33550000,CAXIAS,1,32700.0,33,CAXIAS,MARANHÃO,ANA,SGB-CPRM,-4.865,-43.3675,49.0,RIO ITAPECURU,1963-04-01,,Ativo,RHN,0
33590000,CODÓ,1,37200.0,33,CODÓ,MARANHÃO,ANA,SGB-CPRM,-4.4583,-43.875,35.0,RIO ITAPECURU,1963-04-01,,Ativo,RHN,0
33630000,COROATÁ,1,43800.0,33,COROATA,MARANHÃO,ANA,SGB-CPRM,-4.1258,-44.1297,34.0,RIO ITAPECURU,1974-12-01,,Ativo,RHN,0
33680000,CANTANHEDE,1,49900.0,33,CANTANHEDE,MARANHÃO,ANA,SGB-CPRM,-3.6278,-44.3792,15.0,RIO ITAPECURU,1968-06-01,,Ativo,RHN,0
33690100,ITAPECURU-MIRIM,1,51129.0,33,ITAPECURU MIRIM,MARANHÃO,SGB-CPRM,SGB-CPRM,-3.3922,-44.3619,15.0,RIO ITAPECURU,2018-11-01,,Ativo,RHN,0
33730000,MUNIM,1,4210.0,33,VARGEM GRANDE,MARANHÃO,ANA,SGB-CPRM,-3.5775,-43.7028,7.0,RIO MUNIM,1971-12-01,,Ativo,RHN,0
33760005,SÃO BENEDITO DO RIO PRETO,1,3990.0,33,SÃO BENEDITO DO RIO,MARANHÃO,SEMA-MA,SEMA-MA,-3.3353,-43.5264,30.0,RIO PRETO,2013-08-01,,Ativo,RHN,0
33770001,VARGEM GRANDE,1,,33,VARGEM GRANDE,MARANHÃO,SEMA-MA,SEMA-MA,-3.5528,-43.8728,,RIO IGUARA,2013-08-01,,Ativo,RHN,0
34020000,ALTO PARNAÍBA,1,12900.0,34,ALTO PARNAÍBA,MARANHÃO,ANA,SGB-CPRM,-9.1131,-45.9261,266.0,RIO PARNAÍBA,1965-12-01,,Ativo,RHN,0
34040500,FAZENDA PARACATI II,1,25500.0,34,TASSO FRAGOSO,MARANHÃO,ANA,SGB-CPRM,-8.2708,-45.6683,,RIO PARNAÍBA,1996-11-01,,Ativo,RHN,0
34060000,RIBEIRO GONÇALVES,1,31300.0,34,RIBEIRO GONÇALVES,PIAUÍ,ANA,SGB-CPRM,-7.5667,-45.2544,197.0,RIO PARNAÍBA,1973-01-01,,Ativo,RHN,0
34070000,SÍTIO DO VELHO,1,35300.0,34,URUÇUÍ,PIAUÍ,ANA,SGB-CPRM,-7.3808,-44.8267,210.0,RIO PARNAÍBA,1968-07-01,,Ativo,RHN,0
34080000,FORMOSA DO URUÇUÍ PRETO,1,4820.0,34,BAIXA GRANDE DO RIB,PIAUÍ,ANA,SGB-CPRM,-8.6725,-44.8856,271.0,RIO URUÇUÍ PRETO,2012-08-01,,Ativo,RHN,0
34090000,FAZENDA BANDEIRA,1,15600.0,34,URUÇUÍ,PIAUÍ,ANA,SGB-CPRM,-7.3908,-44.6142,160.0,RIO URUÇUÍ PRETO,1965-11-01,,Ativo,RHN,0
34130000,BALSAS,1,9040.0,34,BALSAS,MARANHÃO,ANA,SGB-CPRM,-7.5344,-46.0358,263.0,RIO DAS BALSAS,1973-01-01,,Ativo,RHN,0
34170000,SÃO FÉLIX DE BALSAS,1,24700.0,34,SÃO FÉLIX DE BALSAS,MARANHÃO,ANA,SGB-CPRM,-7.0819,-44.8139,177.0,RIO DAS BALSAS,1963-06-01,,Ativo,RHN,0
34219100,GUADALUPE,1,85000.0,34,GUADALUPE,PIAUÍ,SGB-CPRM,SGB-CPRM,-6.7722,-43.5469,113.0,RIO PARNAÍBA,,,Ativo,RHN,0
34233000,REDENÇÃO DO GURGUÉIA,1,22700.0,34,REDENÇÃO DO GURGUÉI,PIAUÍ,ANA,SGB-CPRM,-9.5397,-44.6014,270.0,RIO GURGUÉIA,2012-08-01,,Ativo,RHN,0
34251000,CRISTINO CASTRO II,1,31000.0,34,CRISTINO CASTRO,PIAUÍ,ANA,SGB-CPRM,-8.7925,-44.2058,220.0,RIO GURGUÉIA,1975-04-01,,Ativo,RHN,0
34270000,BARRA DO LANCE,1,47000.0,34,JERUMENHA,PIAUÍ,ANA,SGB-CPRM,-7.2475,-43.6433,150.0,RIO GURGUÉIA,1967-02-01,,Ativo,RHN,0
34311000,BARÃO DE GRAJAÚ,1,140000.0,34,BARÃO DE GRAJAÚ,MARANHÃO,ANA,SGB-CPRM,-6.7614,-43.0278,134.0,RIO PARNAÍBA,1983-05-01,,Ativo,RHN,0
34340000,PONTE DA ITAUEIRA,1,9910.0,34,FLORIANO,PIAUÍ,ANA,SGB-CPRM,-6.8139,-42.9667,198.0,RIO ITAUEIRA,2004-08-01,,Ativo,RHN,0
34471000,SANTA CRUZ DO PIAUÍ II,1,17700.0,34,SANTA CRUZ DO PIAUÍ,PIAUÍ,ANA,SGB-CPRM,-7.1894,-41.7703,166.0,RIO ITAIM,1996-07-01,,Ativo,RHN,0
34479000,FAZENDA TALHADA II,1,28800.0,34,OEIRAS,PIAUÍ,ANA,SGB-CPRM,-6.9861,-42.0883,142.0,RIO CANINDÉ,2015-08-01,,Ativo,RHN,0
34564000,SÃO JOÃO DO PIAUÍ,1,15600.0,34,SÃO JOÃO DO PIAUÍ,PIAUÍ,ANA,SGB-CPRM,-8.355,-42.2453,213.0,RIO PIAUÍ,2002-12-01,,Ativo,RHN,0
34600000,FRANCISCO AYRES,1,73700.0,34,FRANCISCO AYRES,PIAUÍ,ANA,SGB-CPRM,-6.6222,-42.6969,95.0,RIO CANINDÉ,1983-03-01,,Ativo,RHN,0
34660000,FAZENDA VENEZA,1,235000.0,34,PALMEIRAIS,PIAUÍ,ANA,SGB-CPRM,-5.5719,-43.0242,104.0,RIO PARNAÍBA,1955-05-01,,Ativo,RHN,0
34690000,TERESINA - CHESF,1,237000.0,34,TERESINA,PIAUÍ,ANA,SGB-CPRM,-5.135,-42.8111,49.0,RIO PARNAÍBA,1963-07-01,,Ativo,RHN,0
34730000,CROATÁ,1,1030.0,34,CROATÁ,CEARÁ,ANA,SGB-CPRM,-4.4156,-40.9108,580.0,RIO MACAMBIRA,1962-02-01,,Ativo,RHN,0
34742000,BEBEDOURO,1,11400.0,34,BURITI DOS MONTES,PIAUÍ,ANA,SGB-CPRM,-5.0586,-41.1567,,RIO POTI,2014-05-01,,Ativo,RHN,0
34745010,CASTELO - MONTANTE,1,18676.0,34,JUAZEIRO DO PIAUÍ,PIAUÍ,ANA,SEMARH-PI,-5.0667,-41.5833,,RIO POTI,2020-09-01,,Ativo,RHN,0
34750000,FAZENDA BOA ESPERANÇA,1,19200.0,34,CASTELO DO PIAUÍ,PIAUÍ,ANA,SGB-CPRM,-5.2231,-41.7375,180.0,RIO POTI,1964-12-01,,Ativo,RHN,0
34770000,PRATA DO PIAUÍ,1,43400.0,34,PRATA DO PIAUÍ,PIAUÍ,ANA,SGB-CPRM,-5.6664,-42.2136,80.0,RIO POTI,1973-01-01,,Ativo,RHN,0
34789000,FAZENDA CANTINHO II,1,51400.0,34,TERESINA,PIAUÍ,ANA,SGB-CPRM,-5.1997,-42.6956,60.0,RIO POTI,1988-08-01,,Ativo,RHN,0
34820000,COELHO NETO,1,294000.0,34,COELHO NETO,MARANHÃO,ANA,SGB-CPRM,-4.2881,-42.9856,42.0,RIO PARNAÍBA,1999-10-01,,Ativo,RHN,0
34879500,LUZILÂNDIA,1,298000.0,34,LUZILÂNDIA,PIAUÍ,ANA,SGB-CPRM,-3.4539,-42.37,22.0,RIO PARNAÍBA,1982-01-01,,Ativo,RHN,0
34930000,FAZENDA ALEGRIA,1,4910.0,34,BARRAS,PIAUÍ,ANA,SGB-CPRM,-4.4097,-42.1814,53.0,RIO LONGÁ,1964-01-01,,Ativo,RHN,0
34933000,PEDRA BRANCA,1,1760.0,34,BARRAS,PIAUÍ,ANA,SGB-CPRM,-4.3931,-42.4072,,RIO MARATÃ,2012-07-01,,Ativo,RHN,0
34936000,PEDRINHAS,1,2900.0,34,BARRAS,PIAUÍ,ANA,SGB-CPRM,-4.2378,-42.3053,102.0,RIO MARATÃ,2012-07-01,,Ativo,RHN,0
34940000,ESPERANTINA,1,11200.0,34,ESPERANTINA,PIAUÍ,ANA,SGB-CPRM,-3.9028,-42.2297,56.0,RIO LONGÁ,1963-08-01,,Ativo,RHN,0
34976000,PIRACURUCA,1,5190.0,34,PIRACURUCA,PIAUÍ,ANA,SGB-CPRM,-3.9372,-41.7169,76.0,RIO PIRACURUCA,2000-02-01,,Ativo,RHN,0
34977005,PIRACURUCA - JUSANTE,1,5043.0,34,PIRACURUCA,PIAUÍ,ANA,SEMARH-PI,-3.9594,-41.6739,64.0,RIO PIRACURUCA,2020-09-01,,Ativo,RHN,0
34979000,SANGRADOURO,1,1020.0,34,SÃO JOÃO DA FRONTEI,PIAUÍ,ANA,SGB-CPRM,-4.0394,-41.2675,,RIACHO / RIO JABURU,2014-12-01,,Ativo,RHN,0
34980000,TINGUIS,1,21800.0,34,SÃO JOSÉ DO DIVINO,PIAUÍ,ANA,SGB-CPRM,-3.7239,-41.9742,48.0,RIO LONGÁ,1973-01-01,,Ativo,RHN,0
35050000,CHAVAL RETIRO,1,1000.0,35,CHAVAL,CEARÁ,ANA,SGB-CPRM,-3.0786,-41.255,,RIO UBATUBA,2000-02-01,,Ativo,RHN,0
35051000,AÇUDE ITAÚNA,1,766.0,35,CHAVAL,CEARÁ,COGERH-CE,COGERH-CE,-3.1536,-41.1644,40.0,RIACHO TIMONHA,2001-05-01,,Ativo,RHN,0
35110100,SENADOR FREITAS NETO,1,843.0,35,LUÍS CORREIA,PIAUÍ,ANA,SEMARH-PI,-3.0039,-41.4489,95.0,RIO JENIPAPO,2020-09-01,,Ativo,RHN,0
35125000,MORAÚJO,1,1500.0,35,MORAÚJO,CEARÁ,ANA,SGB-CPRM,-3.4647,-40.6853,74.0,RIO COREAU,1979-02-01,,Ativo,RHN,0
35235000,VÁRZEA DO GROSSO,1,3640.0,35,VARJOTA,CEARÁ,ANA,SGB-CPRM,-4.1442,-40.43,180.0,RIO ACARAÚ,1970-02-01,,Ativo,RHN,0
35240001,TRAPIÁ,1,1530.0,35,SANTA QUITÉRIA,CEARÁ,COGERH-CE,COGERH-CE,-4.195,-40.3178,90.0,RIACHO DOS MACACOS,,,Ativo,RHN,0
35249000,AÇUDE EDSON QUEIROZ,1,1770.0,35,SANTA QUITÉRIA,CEARÁ,COGERH-CE,COGERH-CE,-4.215,-40.0667,180.0,RIO GROAIRAS,1989-01-01,,Ativo,RHN,0
35255000,SIARÃO,1,6880.0,35,GROAIRAS,CEARÁ,ANA,SGB-CPRM,-3.9039,-40.4053,,RIO ACARAÚ,2013-03-01,,Ativo,RHN,0
35260000,GROAIRAS,1,2800.0,35,GROAIRAS,CEARÁ,ANA,SGB-CPRM,-3.9092,-40.3797,80.0,RIO GROAIRAS,1968-02-01,,Ativo,RHN,0
35275000,SOBRAL,1,11300.0,35,SOBRAL,CEARÁ,ANA,SGB-CPRM,-3.6883,-40.3389,75.0,RIO ACARAÚ,1962-02-01,,Ativo,RHN,0
35283000,SANTANA DO ACARAÚ,1,13000.0,35,SANTANA DO ACARAÚ,CEARÁ,ANA,SGB-CPRM,-3.4553,-40.2128,,RIO ACARAÚ,2005-08-01,,Ativo,RHN,0
35300100,BARRAGEM SANTA ROSA,1,,35,MARCO,CEARÁ,COGERH-CE,COGERH-CE,-3.1122,-40.1253,,RIO ACARAÚ,,,Ativo,RHN,0
36045000,MALHADA,1,3460.0,36,SABOEIRO,CEARÁ,ANA,SGB-CPRM,-6.6461,-39.9617,320.0,RIACHO CONCEIÇÃO,1979-02-01,,Ativo,RHN,0
36070000,SÍTIO PATOS,1,13700.0,36,JUCÁS,CEARÁ,ANA,SGB-CPRM,-6.5206,-39.6386,,RIO JAGUARIBE,2000-01-01,,Ativo,RHN,0
36125000,SÍTIO POÇO DANTAS,1,3530.0,36,CARIÚS,CEARÁ,ANA,SGB-CPRM,-6.5578,-39.5086,230.0,RIO DOS BASTIÕES,1965-01-01,,Ativo,RHN,0
36130000,CARIÚS,1,6000.0,36,CARIÚS,CEARÁ,ANA,SGB-CPRM,-6.5344,-39.4997,230.0,RIO CARIUS,1963-03-01,,Ativo,RHN,0
36160000,IGUATU,1,20700.0,36,IGUATU,CEARÁ,ANA,SGB-CPRM,-6.3744,-39.2933,213.0,RIO JAGUARIBE,1912-01-01,,Ativo,RHN,0
36210000,SÍTIO LAPINHA,1,1689.0,36,MISSÃO VELHA,CEARÁ,ANA,SGB-CPRM,-7.2222,-39.1439,350.0,RIO SALGADO,1965-01-01,,Ativo,RHN,0
36211000,JATI JUSANTE - CANAL 1225,1,195.7,36,JATI,CEARÁ,ANA,SGB-CPRM,-7.7022,-38.9994,,RIACHO JUREMA,,,Ativo,RHN,0
36260000,SÍTIO SANTA CRUZ,1,6940.0,36,AURORA,CEARÁ,ANA,SGB-CPRM,-7.0142,-38.9581,,RIO SALGADO,2000-01-01,,Ativo,RHN,0
36270000,LAVRAS DA MANGABEIRA,1,8840.0,36,LAVRAS DA MANGABEIR,CEARÁ,ANA,SGB-CPRM,-6.75,-38.9667,247.0,RIO SALGADO,1960-12-01,,Ativo,RHN,0
36290000,ICÓ,1,12400.0,36,ICÓ,CEARÁ,ANA,SGB-CPRM,-6.4067,-38.8672,160.0,RIO SALGADO,1957-01-01,,Ativo,RHN,0
36320000,JAGUARIBE,1,39600.0,36,JAGUARIBE,CEARÁ,ANA,SGB-CPRM,-5.8997,-38.6331,125.0,RIO JAGUARIBE,1977-10-01,,Ativo,RHN,0
36360000,AÇUDE CASTANHÃO,1,44900.0,36,ALTO SANTO,CEARÁ,COGERH-CE,COGERH-CE,-5.4925,-38.4506,63.0,RIO JAGUARIBE,2008-11-01,2012-06-01,Ativo,RHN,0
36390000,PEIXE GORDO,1,47800.0,36,TABULEIRO DO NORTE,CEARÁ,ANA,SGB-CPRM,-5.2275,-38.1978,50.0,RIO JAGUARIBE,1960-12-01,,Ativo,RHN,0
36470000,SENADOR POMPEU,1,4530.0,36,SENADOR POMPEU,CEARÁ,ANA,SGB-CPRM,-5.5958,-39.3811,173.0,RIO BANABUIU,1963-03-01,,Ativo,RHN,0
36520000,QUIXERAMOBIM,1,7050.0,36,QUIXERAMOBIM,CEARÁ,ANA,SGB-CPRM,-5.2014,-39.2922,187.0,RIO QUIXERAMOBIM,1963-03-01,,Ativo,RHN,0
36534000,AÇUDE BANABUIU,1,14300.0,36,BANABUIU,CEARÁ,COGERH-CE,COGERH-CE,-5.3306,-38.9253,120.0,RIO BANABUIU,1979-01-01,,Ativo,RHN,0
36580000,MORADA NOVA II,1,17300.0,36,MORADA NOVA,CEARÁ,ANA,SGB-CPRM,-5.1219,-38.4464,50.0,RIO BANABUIU,1973-03-01,,Ativo,RHN,0
36615000,QUIXERÉ,1,48900.0,36,QUIXERÉ,CEARÁ,ANA,SGB-CPRM,-5.0839,-37.9983,,RIO JAGUARIBE,2005-09-01,,Ativo,RHN,0
36628000,PASSAGEM RUSSAS,1,71000.0,36,RUSSAS,CEARÁ,ANA,SGB-CPRM,-4.9344,-37.8878,,RIO JAGUARIBE,2013-04-01,,Ativo,RHN,0
36700000,ITAIÇABA,1,,36,ITAIÇABA,CEARÁ,SEMACE-CE,SEMACE-CE,-4.6722,-37.8181,,RIO JAGUARIBE,,,Ativo,RHN,0
37210500,CAIÇARA JUSANTE - CANAL 1238,1,12.01,37,CAJAZEIRAS,PARAÍBA,ANA,SGB-CPRM,-7.0392,-38.5989,,RIACHO DA CAIÇARA,,,Ativo,RHN,0
37320000,POMBINHO,1,1920.0,37,DIAMANTE,PARAÍBA,ANA,SGB-CPRM,-7.4364,-38.3189,,RIO PIANCÓ,2002-12-01,,Ativo,RHN,0
37340000,PIANCÓ,1,4560.0,37,PIANCÓ,PARAÍBA,ANA,SGB-CPRM,-7.2044,-37.9281,249.0,RIO PIANCÓ,1962-05-01,,Ativo,RHN,0
37410000,SÍTIO VASSOURAS,1,15200.0,37,POMBAL,PARAÍBA,ANA,SGB-CPRM,-6.7258,-37.7975,175.0,RIO PIRANHAS-AÇU,1962-05-01,,Ativo,RHN,0
37563000,AÇUDE ITANS,1,1180.0,37,CAICÓ,RIO GRANDE DO NORTE,IGARN-RN,IGARN-RN,-6.4942,-37.0686,,RIO SÃO JOSÉ,2002-01-01,,Ativo,RHN,0
37564110,PASSAGEM DAS TRAÍRAS - JUSANTE,1,6118.0,37,JARDIM DO SERIDÓ,RIO GRANDE DO NORTE,ANA,IGARN-RN,-6.515,-36.9436,188.0,RIO SERIDÓ,2020-09-01,,Ativo,RHN,0
37604000,JUCURUTU,1,34300.0,37,JUCURUTU,RIO GRANDE DO NORTE,ANA,SGB-CPRM,-6.0342,-37.0156,,RIO PIRANHAS-AÇU,2009-10-01,,Ativo,RHN,0
37610110,ARG - JUSANTE,1,37035.0,37,AÇÚ,RIO GRANDE DO NORTE,ANA,IGARN-RN,-5.6667,-36.8789,43.0,RIO PIRANHAS-AÇU,2020-09-01,,Ativo,RHN,0
37714910,IPANGUAÇU,1,38163.0,37,IPANGUAÇU,RIO GRANDE DO NORTE,ANA,SGB-CPRM,-5.5031,-36.8881,,RIO PIRANHAS-AÇU,2023-04-01,,Ativo,RHN,0
37730000,DIBA - SÍTIO CANTO ALEGRE,1,40100.0,37,AFONSO BEZERRA,RIO GRANDE DO NORTE,ANA,SGB-CPRM,-5.4133,-36.8444,,RIO PIRANHAS-AÇU,2004-08-01,,Ativo,RHN,0
38811000,PISF MONTEIRO,1,,38,MONTEIRO,PARAÍBA,AESA-PB,AESA-PB,-7.8872,-37.1086,540.4,RIO MONTEIRO,2017-03-01,2017-03-01,Ativo,RHN,0
38811500,PISF SÍTIO QUEIMAÇÃO,1,,38,CAMALAÚ,PARAÍBA,AESA-PB,AESA-PB,-7.8772,-36.9278,,RIO PARAÍBA,2017-02-01,2017-02-01,Ativo,RHN,0
38812000,SÍTIO CONCEIÇÃO,1,1240.0,38,SUMÉ,PARAÍBA,ANA,AESA-PB,-7.7872,-36.7342,,RIO MONTEIRO,1999-11-01,1999-11-01,Ativo,RHN,0
38820100,SUMÉ - JUSANTE,1,770.0,38,SUMÉ,PARAÍBA,ANA,AESA-PB,-7.6711,-36.8975,517.0,RIO SUCURU,2020-09-01,,Ativo,RHN,0
